vectorized_elementwise_kernel,elementwise_kernel,reduce_kernel,unrolled_elementwise_kernel,index_elementwise_kernel
42.15,50.03,,,
99.65,56.31,,,
99.89,50.05,,,
59.77,76.27,,,
47.55,33.42,,,
60.68,50.03,,,
46.99,55.97,,,
99.83,77.4,,,
99.72,33.43,,,
99.84,50.03,,,
60.53,56.91,,,
47.37,77.65,,,
60.65,33.42,,,
47.2,56.1,,,
99.89,77.34,,,
99.9,57.05,,,
99.89,77.81,,,
60.13,56.8,,,
47.44,75.21,,,
60.44,43.41,,,
46.81,50.61,,,
99.89,50.34,,,
33.6,50.43,,,
33.53,50.42,,,
33.59,50.58,,,
33.53,50.4,,,
50.27,50.59,,,
33.6,79.97,,,
50.27,50.03,,,
33.58,56.7,,,
50.22,50.02,,,
50.27,76.4,,,
50.27,33.42,,,
25.22,50.03,,,
50.18,56.87,,,
33.53,75.76,,,
50.16,33.42,,,
33.53,50.03,,,
50.16,55.9,,,
50.22,75.89,,,
50.2,33.42,,,
25.16,56.46,,,
99.89,76.28,,,
99.89,57.15,,,
99.82,75.95,,,
99.89,57.05,,,
99.89,76.38,,,
99.89,42.06,,,
62.03,50.61,,,
62.03,50.34,,,
60.33,50.26,,,
62.05,50.42,,,
60.31,50.58,,,
62.05,50.4,,,
62.05,50.54,,,
36.51,79.94,,,
36.71,50.03,,,
54.79,56.39,,,
33.85,50.05,,,
62.05,76.64,,,
60.33,33.42,,,
99.82,50.03,,,
99.76,56.55,,,
65.74,76.92,,,
62.05,33.42,,,
38,50.03,,,
60.98,57.03,,,
36.5,76.56,,,
62.05,33.42,,,
61.83,56.34,,,
62.05,76.13,,,
60.31,56.61,,,
42.72,77.14,,,
58.73,56.97,,,
58.7,75.98,,,
62.05,43.41,,,
60.31,50.61,,,
42.72,50.34,,,
58.73,50.43,,,
58.7,50.42,,,
62.05,50.58,,,
60.33,50.4,,,
42.7,50.59,,,
58.73,79.97,,,
58.7,50.03,,,
99.81,57.23,,,
99.79,50.05,,,
33.53,76.52,,,
99.74,33.42,,,
99.73,50.02,,,
40.59,56.64,,,
57.37,75.93,,,
42.15,33.42,,,
99.81,50.02,,,
40.38,56.38,,,
57.37,77.29,,,
42.15,33.42,,,
33.53,55.97,,,
99.74,76.65,,,
40.49,57.07,,,
57.37,76.43,,,
42.15,56.35,,,
99.74,76.22,,,
99.91,40.54,,,
60.16,49.96,,,
47.29,49.87,,,
61.55,49.85,,,
47.02,49.91,,,
99.89,50,,,
99.74,49.95,,,
99.89,49.75,,,
60.67,79.96,,,
47.04,50.02,,,
60.56,57.06,,,
47.11,50.06,,,
99.89,76.52,,,
100,33.42,,,
99.91,50.03,,,
60.58,57.06,,,
47.26,76.21,,,
59.79,33.42,,,
47.24,50.02,,,
99.89,56.73,,,
33.6,75.93,,,
33.53,33.42,,,
33.6,,,,
33.53,,,,
50.27,,,,
33.6,,,,
50.27,,,,
33.63,,,,
50.2,,,,
50.27,,,,
50.27,,,,
25.2,,,,
50.2,,,,
33.56,,,,
50.2,,,,
33.54,,,,
50.17,,,,
50.2,,,,
50.2,,,,
25.16,,,,
99.89,,,,
99.89,,,,
99.89,,,,
99.89,,,,
99.89,,,,
99.89,,,,
62.03,,,,
62.03,,,,
60.33,,,,
62.05,,,,
60.31,,,,
62.05,,,,
62.05,,,,
36.51,,,,
36.71,,,,
54.79,,,,
33.85,,,,
62.05,,,,
60.33,,,,
99.74,,,,
99.77,,,,
65.74,,,,
62.05,,,,
38,,,,
60.98,,,,
36.5,,,,
62.05,,,,
58.5,,,,
62.05,,,,
60.31,,,,
42.72,,,,
58.73,,,,
58.7,,,,
68.52,,,,
60.31,,,,
42.72,,,,
58.73,,,,
58.7,,,,
62.05,,,,
60.33,,,,
42.7,,,,
58.73,,,,
58.7,,,,
99.83,,,,
99.81,,,,
33.53,,,,
99.68,,,,
99.81,,,,
40.62,,,,
57.37,,,,
42.15,,,,
99.81,,,,
40.43,,,,
57.37,,,,
42.15,,,,
33.53,,,,
99.74,,,,
40.51,,,,
57.37,,,,
45.12,,,,
99.65,,,,
99.89,,,,
60.56,,,,
46.97,,,,
60.86,,,,
46.9,,,,
99.89,,,,
99.66,,,,
99.89,,,,
60.65,,,,
47.46,,,,
60.51,,,,
46.44,,,,
99.89,,,,
100.03,,,,
99.89,,,,
60.27,,,,
47.38,,,,
60.36,,,,
46.93,,,,
99.89,,,,
33.6,,,,
33.53,,,,
33.6,,,,
33.53,,,,
50.27,,,,
33.6,,,,
50.27,,,,
33.6,,,,
50.22,,,,
50.27,,,,
50.27,,,,
25.22,,,,
50.19,,,,
33.53,,,,
50.2,,,,
33.52,,,,
50.16,,,,
50.2,,,,
50.18,,,,
25.17,,,,
99.89,,,,
99.89,,,,
99.89,,,,
99.89,,,,
99.88,,,,
99.78,,,,
62.03,,,,
62.03,,,,
60.33,,,,
62.05,,,,
60.31,,,,
62.05,,,,
62.05,,,,
36.51,,,,
36.71,,,,
54.79,,,,
33.85,,,,
62.05,,,,
60.33,,,,
99.63,,,,
99.81,,,,
65.74,,,,
62.05,,,,
38,,,,
60.98,,,,
36.5,,,,
62.05,,,,
62.05,,,,
62.05,,,,
60.31,,,,
42.72,,,,
58.73,,,,
58.7,,,,
62.05,,,,
60.31,,,,
42.72,,,,
58.73,,,,
58.7,,,,
62.05,,,,
60.33,,,,
42.7,,,,
58.73,,,,
58.7,,,,
99.85,,,,
99.81,,,,
33.53,,,,
99.79,,,,
99.73,,,,
40.56,,,,
57.37,,,,
42.15,,,,
99.82,,,,
40.43,,,,
57.37,,,,
42.15,,,,
33.53,,,,
99.74,,,,
40.54,,,,
57.37,,,,
42.15,,,,
99.67,,,,
99.89,,,,
60.18,,,,
47.33,,,,
61.06,,,,
47.01,,,,
99.89,,,,
99.75,,,,
99.89,,,,
60.05,,,,
47.35,,,,
61.03,,,,
46.99,,,,
99.91,,,,
99.83,,,,
99.89,,,,
60.38,,,,
47.27,,,,
60.53,,,,
47.18,,,,
99.89,,,,
33.6,,,,
33.53,,,,
33.6,,,,
33.53,,,,
50.27,,,,
33.6,,,,
50.27,,,,
33.6,,,,
50.22,,,,
50.27,,,,
50.27,,,,
25.22,,,,
50.16,,,,
33.53,,,,
50.2,,,,
33.54,,,,
50.16,,,,
50.2,,,,
50.2,,,,
25.16,,,,
99.89,,,,
99.84,,,,
99.82,,,,
99.89,,,,
99.89,,,,
99.89,,,,
62.03,,,,
62.03,,,,
60.33,,,,
62.05,,,,
60.31,,,,
62.05,,,,
62.05,,,,
36.51,,,,
36.71,,,,
51.8,,,,
33.85,,,,
62.05,,,,
60.33,,,,
99.74,,,,
99.81,,,,
65.74,,,,
62.05,,,,
38,,,,
60.98,,,,
36.5,,,,
62.05,,,,
62.05,,,,
62.05,,,,
60.31,,,,
42.72,,,,
58.73,,,,
58.7,,,,
62.05,,,,
60.31,,,,
42.36,,,,
58.73,,,,
58.7,,,,
62.05,,,,
60.33,,,,
42.7,,,,
58.73,,,,
56.96,,,,
99.81,,,,
99.88,,,,
33.52,,,,
99.74,,,,
99.77,,,,
40.49,,,,
57.37,,,,
42.15,,,,
99.81,,,,
39.28,,,,
57.37,,,,
42.15,,,,
33.53,,,,
99.63,,,,
40.36,,,,
57.37,,,,
42.15,,,,
99.66,,,,
99.82,,,,
60.87,,,,
47.6,,,,
60.25,,,,
46.85,,,,
99.84,,,,
99.62,,,,
99.89,,,,
61.52,,,,
47.33,,,,
60.67,,,,
46.73,,,,
99.89,,,,
100.05,,,,
99.89,,,,
59.78,,,,
47.17,,,,
60.14,,,,
47.02,,,,
99.89,,,,
33.6,,,,
33.53,,,,
33.6,,,,
33.53,,,,
50.24,,,,
33.6,,,,
50.27,,,,
33.58,,,,
50.22,,,,
50.27,,,,
50.27,,,,
25.22,,,,
50.2,,,,
33.53,,,,
50.18,,,,
33.53,,,,
50.16,,,,
50.2,,,,
50.2,,,,
25.16,,,,
99.89,,,,
99.82,,,,
99.89,,,,
99.89,,,,
99.89,,,,
99.87,,,,
62.03,,,,
62.03,,,,
60.33,,,,
62.05,,,,
60.31,,,,
62.05,,,,
62.05,,,,
36.51,,,,
36.71,,,,
54.79,,,,
33.85,,,,
62.05,,,,
57.51,,,,
99.74,,,,
99.81,,,,
65.74,,,,
62.05,,,,
38,,,,
60.98,,,,
36.5,,,,
62.05,,,,
62.05,,,,
62.05,,,,
60.31,,,,
42.72,,,,
58.73,,,,
58.5,,,,
62.05,,,,
60.31,,,,
42.72,,,,
55.34,,,,
58.7,,,,
62.05,,,,
60.33,,,,
42.7,,,,
58.73,,,,
58.7,,,,
99.81,,,,
99.81,,,,
33.52,,,,
99.74,,,,
99.81,,,,
40.54,,,,
57.37,,,,
42.15,,,,
99.81,,,,
40.49,,,,
57.37,,,,
42.15,,,,
33.53,,,,
99.74,,,,
40.46,,,,
57.37,,,,
42.15,,,,
99.75,,,,
99.89,,,,
60.31,,,,
47.05,,,,
60.87,,,,
46.8,,,,
99.89,,,,
99.72,,,,
99.8,,,,
60.16,,,,
47.42,,,,
60,,,,
47.13,,,,
99.89,,,,
99.83,,,,
99.89,,,,
60.16,,,,
47.39,,,,
60.69,,,,
47.2,,,,
99.89,,,,
33.6,,,,
33.53,,,,
33.6,,,,
33.53,,,,
50.27,,,,
33.6,,,,
50.27,,,,
33.6,,,,
50.22,,,,
50.27,,,,
50.27,,,,
25.22,,,,
50.2,,,,
33.54,,,,
50.2,,,,
33.53,,,,
50.16,,,,
50.2,,,,
50.2,,,,
25.16,,,,
99.91,,,,
99.83,,,,
99.89,,,,
99.89,,,,
99.89,,,,
99.89,,,,
64.86,,,,
62.03,,,,
60.33,,,,
62.05,,,,
60.31,,,,
62.05,,,,
62.05,,,,
36.51,,,,
36.63,,,,
60.55,,,,
33.85,,,,
62.05,,,,
60.33,,,,
99.74,,,,
99.81,,,,
65.74,,,,
62.05,,,,
38,,,,
60.98,,,,
36.5,,,,
62.05,,,,
62.05,,,,
62.05,,,,
60.31,,,,
42.72,,,,
58.73,,,,
58.7,,,,
67.71,,,,
60.31,,,,
42.72,,,,
58.73,,,,
58.7,,,,
62.05,,,,
60.33,,,,
42.7,,,,
58.73,,,,
58.7,,,,
99.81,,,,
99.81,,,,
33.53,,,,
99.74,,,,
99.81,,,,
40.59,,,,
57.37,,,,
42.15,,,,
99.81,,,,
40.43,,,,
57.37,,,,
42.15,,,,
33.51,,,,
99.75,,,,
40.43,,,,
57.37,,,,
42.15,,,,
99.7,,,,
99.89,,,,
60.76,,,,
47.43,,,,
60.97,,,,
47,,,,
99.89,,,,
99.62,,,,
99.89,,,,
60.12,,,,
47.35,,,,
60.82,,,,
47.1,,,,
99.89,,,,
100.03,,,,
99.89,,,,
59.91,,,,
47.22,,,,
60.65,,,,
47.19,,,,
99.89,,,,
33.6,,,,
33.53,,,,
33.6,,,,
33.53,,,,
50.27,,,,
33.6,,,,
50.27,,,,
33.59,,,,
50.22,,,,
50.27,,,,
50.27,,,,
25.2,,,,
50.2,,,,
33.53,,,,
50.2,,,,
33.53,,,,
50.14,,,,
50.2,,,,
50.2,,,,
25.16,,,,
99.89,,,,
99.89,,,,
99.89,,,,
99.89,,,,
99.9,,,,
99.87,,,,
62.03,,,,
62.03,,,,
60.33,,,,
62.05,,,,
60.08,,,,
62.05,,,,
62.05,,,,
36.51,,,,
36.71,,,,
54.79,,,,
33.85,,,,
62.05,,,,
60.33,,,,
99.74,,,,
99.85,,,,
65.74,,,,
62.05,,,,
38,,,,
60.98,,,,
36.5,,,,
62.05,,,,
62.05,,,,
62.05,,,,
60.31,,,,
42.72,,,,
58.73,,,,
58.7,,,,
62.05,,,,
60.31,,,,
42.72,,,,
58.28,,,,
58.7,,,,
62.05,,,,
60.33,,,,
42.7,,,,
58.73,,,,
58.7,,,,
99.81,,,,
99.77,,,,
33.53,,,,
99.74,,,,
99.81,,,,
40.54,,,,
57.37,,,,
42.15,,,,
99.81,,,,
40.43,,,,
57.37,,,,
42.15,,,,
33.53,,,,
99.73,,,,
40.49,,,,
57.37,,,,
42.15,,,,
99.82,,,,
99.89,,,,
60.52,,,,
47.37,,,,
59.9,,,,
46.98,,,,
99.89,,,,
99.65,,,,
99.89,,,,
60.79,,,,
47.36,,,,
61.16,,,,
46.95,,,,
99.89,,,,
99.86,,,,
99.89,,,,
60.97,,,,
47.38,,,,
60.36,,,,
46.88,,,,
99.87,,,,
33.6,,,,
33.53,,,,
33.59,,,,
33.53,,,,
50.27,,,,
33.6,,,,
50.24,,,,
33.6,,,,
50.22,,,,
50.24,,,,
50.27,,,,
25.22,,,,
50.2,,,,
33.53,,,,
50.2,,,,
33.53,,,,
50.16,,,,
50.17,,,,
50.2,,,,
25.16,,,,
99.84,,,,
99.93,,,,
99.8,,,,
99.89,,,,
99.89,,,,
99.89,,,,
58.26,,,,
62.03,,,,
60.33,,,,
62.05,,,,
60.31,,,,
62.05,,,,
62.05,,,,
36.51,,,,
36.71,,,,
54.79,,,,
33.85,,,,
62.05,,,,
60.33,,,,
99.74,,,,
99.81,,,,
65.84,,,,
62.05,,,,
39.52,,,,
60.98,,,,
36.5,,,,
62.05,,,,
62.05,,,,
62.05,,,,
60.31,,,,
42.72,,,,
58.73,,,,
58.7,,,,
62.05,,,,
60.31,,,,
42.72,,,,
58.73,,,,
58.7,,,,
62.05,,,,
60.33,,,,
42.7,,,,
58.73,,,,
58.7,,,,
99.77,,,,
99.81,,,,
33.55,,,,
99.74,,,,
99.81,,,,
40.59,,,,
57.37,,,,
42.15,,,,
99.74,,,,
40.49,,,,
57.37,,,,
42.15,,,,
33.52,,,,
99.74,,,,
40.59,,,,
57.37,,,,
42.15,,,,
99.65,,,,
99.91,,,,
59.6,,,,
47.49,,,,
61.52,,,,
46.91,,,,
99.82,,,,
99.85,,,,
99.89,,,,
60.57,,,,
47.27,,,,
60.62,,,,
47.12,,,,
99.89,,,,
99.98,,,,
99.89,,,,
60.73,,,,
47.13,,,,
60.55,,,,
47.27,,,,
99.91,,,,
33.6,,,,
33.53,,,,
33.6,,,,
33.54,,,,
50.27,,,,
33.6,,,,
50.27,,,,
33.64,,,,
50.18,,,,
50.27,,,,
50.27,,,,
25.22,,,,
50.2,,,,
33.53,,,,
50.21,,,,
33.53,,,,
50.16,,,,
50.2,,,,
50.2,,,,
25.16,,,,
99.89,,,,
99.89,,,,
99.8,,,,
99.89,,,,
99.89,,,,
99.89,,,,
62.03,,,,
62.03,,,,
60.33,,,,
62.05,,,,
60.31,,,,
62.05,,,,
62.05,,,,
36.51,,,,
36.71,,,,
54.79,,,,
33.85,,,,
62.05,,,,
60.33,,,,
99.74,,,,
99.81,,,,
65.74,,,,
62.05,,,,
38,,,,
60.98,,,,
36.5,,,,
62.05,,,,
62.05,,,,
62.05,,,,
60.31,,,,
42.72,,,,
58.73,,,,
58.7,,,,
62.05,,,,
60.31,,,,
42.72,,,,
58.73,,,,
58.7,,,,
62.05,,,,
60.33,,,,
42.7,,,,
58.73,,,,
58.7,,,,
99.81,,,,
99.81,,,,
33.53,,,,
99.74,,,,
99.77,,,,
40.54,,,,
57.37,,,,
42.15,,,,
99.81,,,,
40.28,,,,
57.37,,,,
44,,,,
33.48,,,,
99.74,,,,
40.41,,,,
57.37,,,,
42.15,,,,
99.71,,,,
99.83,,,,
60.99,,,,
47.29,,,,
61.22,,,,
46.72,,,,
99.89,,,,
99.65,,,,
99.84,,,,
60.32,,,,
47.41,,,,
60.4,,,,
46.86,,,,
99.89,,,,
99.84,,,,
99.89,,,,
60.79,,,,
47.65,,,,
60.44,,,,
47.45,,,,
99.8,,,,
33.6,,,,
33.53,,,,
33.6,,,,
33.53,,,,
50.27,,,,
33.6,,,,
50.24,,,,
33.6,,,,
50.19,,,,
50.27,,,,
50.27,,,,
25.22,,,,
50.22,,,,
33.52,,,,
50.2,,,,
33.53,,,,
50.16,,,,
50.2,,,,
50.2,,,,
25.16,,,,
99.84,,,,
99.89,,,,
99.89,,,,
99.89,,,,
99.89,,,,
99.89,,,,
62.03,,,,
62.03,,,,
60.33,,,,
62.05,,,,
60.31,,,,
62.05,,,,
62.05,,,,
36.91,,,,
36.71,,,,
54.79,,,,
33.85,,,,
62.05,,,,
60.33,,,,
99.74,,,,
99.85,,,,
65.74,,,,
62.05,,,,
38,,,,
60.98,,,,
36.5,,,,
62.05,,,,
62.05,,,,
62.05,,,,
60.31,,,,
42.72,,,,
58.73,,,,
58.7,,,,
62.05,,,,
56.75,,,,
42.72,,,,
58.73,,,,
58.7,,,,
62.05,,,,
60.33,,,,
42.7,,,,
58.73,,,,
58.7,,,,
99.81,,,,
99.81,,,,
33.51,,,,
99.74,,,,
99.81,,,,
40.51,,,,
57.37,,,,
42.15,,,,
99.83,,,,
40.43,,,,
57.24,,,,
42.15,,,,
33.53,,,,
99.74,,,,
40.51,,,,
57.37,,,,
42.15,,,,
99.83,,,,
99.89,,,,
60.63,,,,
47.06,,,,
60.61,,,,
47.04,,,,
99.91,,,,
99.63,,,,
99.89,,,,
60.62,,,,
47.24,,,,
60.21,,,,
46.76,,,,
99.89,,,,
99.87,,,,
99.89,,,,
60.41,,,,
47.37,,,,
60.79,,,,
46.95,,,,
99.89,,,,
33.6,,,,
33.51,,,,
33.6,,,,
33.53,,,,
50.27,,,,
33.6,,,,
50.27,,,,
33.6,,,,
50.22,,,,
50.27,,,,
50.27,,,,
25.22,,,,
50.2,,,,
33.53,,,,
50.2,,,,
33.54,,,,
50.16,,,,
50.2,,,,
50.18,,,,
25.16,,,,
99.9,,,,
99.89,,,,
99.89,,,,
99.89,,,,
99.89,,,,
99.89,,,,
62.03,,,,
62.03,,,,
60.33,,,,
62.05,,,,
60.31,,,,
68.52,,,,
62.05,,,,
36.51,,,,
36.71,,,,
54.79,,,,
33.85,,,,
62.05,,,,
60.33,,,,
99.74,,,,
99.81,,,,
65.74,,,,
62.05,,,,
38,,,,
60.98,,,,
36.5,,,,
62.05,,,,
62.05,,,,
62.05,,,,
60.31,,,,
42.72,,,,
58.73,,,,
58.7,,,,
62.05,,,,
60.31,,,,
42.72,,,,
58.73,,,,
58.7,,,,
62.05,,,,
60.33,,,,
42.7,,,,
58.73,,,,
58.7,,,,
99.81,,,,
99.81,,,,
33.53,,,,
99.74,,,,
99.73,,,,
40.64,,,,
57.37,,,,
42.15,,,,
99.81,,,,
40.43,,,,
61.34,,,,
42.15,,,,
33.53,,,,
99.74,,,,
43.14,,,,
57.37,,,,
42.15,,,,
99.8,,,,
99.89,,,,
60.96,,,,
47.15,,,,
60.96,,,,
46.97,,,,
99.89,,,,
99.75,,,,
99.89,,,,
60.31,,,,
47.46,,,,
60.67,,,,
46.66,,,,
99.89,,,,
99.79,,,,
99.89,,,,
59.52,,,,
47.21,,,,
59.98,,,,
47.14,,,,
99.89,,,,
33.6,,,,
33.53,,,,
33.59,,,,
33.53,,,,
50.27,,,,
33.6,,,,
50.27,,,,
33.62,,,,
50.22,,,,
50.3,,,,
50.27,,,,
25.22,,,,
50.2,,,,
33.53,,,,
50.2,,,,
33.55,,,,
50.13,,,,
50.2,,,,
50.2,,,,
25.16,,,,
99.89,,,,
99.89,,,,
99.82,,,,
99.89,,,,
99.89,,,,
99.89,,,,
62.03,,,,
62.03,,,,
60.33,,,,
62.05,,,,
60.31,,,,
62.05,,,,
62.05,,,,
36.51,,,,
36.71,,,,
54.79,,,,
33.85,,,,
62.05,,,,
60.33,,,,
99.59,,,,
99.81,,,,
65.74,,,,
62.05,,,,
36.87,,,,
60.98,,,,
36.5,,,,
62.05,,,,
62.05,,,,
62.05,,,,
60.31,,,,
42.72,,,,
58.73,,,,
58.7,,,,
61.55,,,,
60.31,,,,
42.72,,,,
58.73,,,,
58.7,,,,
62.05,,,,
60.33,,,,
42.7,,,,
58.73,,,,
58.7,,,,
99.81,,,,
99.81,,,,
33.54,,,,
99.74,,,,
99.81,,,,
40.59,,,,
57.37,,,,
42.15,,,,
99.81,,,,
40.38,,,,
57.37,,,,
42.15,,,,
33.53,,,,
99.74,,,,
40.46,,,,
57.37,,,,
42.15,,,,
99.56,,,,
99.89,,,,
61.12,,,,
47.5,,,,
60.49,,,,
46.91,,,,
99.87,,,,
99.59,,,,
99.82,,,,
60.03,,,,
47.36,,,,
60.28,,,,
47.26,,,,
99.88,,,,
100,,,,
99.89,,,,
60.41,,,,
47.75,,,,
61.18,,,,
47.09,,,,
99.89,,,,
33.6,,,,
33.53,,,,
33.58,,,,
33.53,,,,
50.27,,,,
33.62,,,,
50.27,,,,
33.6,,,,
50.22,,,,
50.27,,,,
50.27,,,,
25.22,,,,
50.2,,,,
33.52,,,,
50.2,,,,
33.54,,,,
50.16,,,,
50.2,,,,
50.2,,,,
25.16,,,,
99.86,,,,
99.89,,,,
99.89,,,,
99.89,,,,
99.89,,,,
99.91,,,,
62.03,,,,
62.03,,,,
60.33,,,,
62.05,,,,
60.31,,,,
62.05,,,,
62.05,,,,
36.51,,,,
36.71,,,,
54.79,,,,
33.85,,,,
62.05,,,,
60.33,,,,
99.74,,,,
99.81,,,,
65.74,,,,
62.05,,,,
38,,,,
60.98,,,,
36.5,,,,
62.05,,,,
62.05,,,,
62.05,,,,
60.31,,,,
42.72,,,,
58.73,,,,
58.7,,,,
62.05,,,,
60.31,,,,
42.72,,,,
58.73,,,,
58.7,,,,
62.05,,,,
60.33,,,,
42.7,,,,
55.34,,,,
58.7,,,,
99.81,,,,
99.81,,,,
33.53,,,,
99.74,,,,
99.81,,,,
40.56,,,,
57.37,,,,
42.15,,,,
99.81,,,,
40.49,,,,
57.37,,,,
42.15,,,,
33.53,,,,
99.74,,,,
40.38,,,,
57.37,,,,
42.15,,,,
99.64,,,,
99.89,,,,
61.02,,,,
47.12,,,,
61.42,,,,
46.71,,,,
99.87,,,,
99.66,,,,
99.89,,,,
59.93,,,,
47.21,,,,
60.16,,,,
46.96,,,,
99.89,,,,
99.92,,,,
99.89,,,,
60.25,,,,
47.2,,,,
60.46,,,,
46.82,,,,
99.89,,,,
33.59,,,,
33.53,,,,
33.6,,,,
33.53,,,,
50.27,,,,
33.6,,,,
50.22,,,,
33.6,,,,
50.22,,,,
50.27,,,,
50.25,,,,
25.22,,,,
50.2,,,,
33.53,,,,
50.23,,,,
33.56,,,,
50.11,,,,
50.2,,,,
50.2,,,,
25.16,,,,
99.89,,,,
99.89,,,,
99.89,,,,
99.89,,,,
99.89,,,,
99.89,,,,
62.03,,,,
62.03,,,,
60.33,,,,
62.05,,,,
60.31,,,,
62.05,,,,
62.05,,,,
36.51,,,,
36.71,,,,
54.79,,,,
33.85,,,,
64.48,,,,
60.33,,,,
99.74,,,,
99.81,,,,
65.74,,,,
62.05,,,,
38,,,,
60.98,,,,
36.5,,,,
62.05,,,,
62.05,,,,
62.05,,,,
60.31,,,,
42.72,,,,
58.73,,,,
58.7,,,,
62.05,,,,
60.31,,,,
42.72,,,,
58.73,,,,
58.7,,,,
62.05,,,,
60.33,,,,
42.7,,,,
58.73,,,,
58.7,,,,
99.81,,,,
99.81,,,,
33.53,,,,
99.74,,,,
99.81,,,,
40.54,,,,
57.37,,,,
42.15,,,,
99.81,,,,
40.43,,,,
57.37,,,,
42.15,,,,
33.53,,,,
99.74,,,,
40.54,,,,
57.37,,,,
42.15,,,,
99.71,,,,
99.8,,,,
60.02,,,,
47.41,,,,
60.61,,,,
46.69,,,,
99.89,,,,
99.64,,,,
99.89,,,,
60.47,,,,
47.58,,,,
59.99,,,,
47.26,,,,
99.93,,,,
99.79,,,,
99.89,,,,
60.68,,,,
47.39,,,,
60.31,,,,
46.8,,,,
99.89,,,,
33.6,,,,
33.53,,,,
33.6,,,,
33.53,,,,
50.27,,,,
33.6,,,,
50.28,,,,
33.6,,,,
50.19,,,,
50.27,,,,
50.24,,,,
25.22,,,,
50.2,,,,
33.51,,,,
50.2,,,,
33.53,,,,
50.16,,,,
50.2,,,,
50.2,,,,
25.16,,,,
99.68,,,,
99.89,,,,
99.89,,,,
99.89,,,,
99.89,,,,
99.89,,,,
62.03,,,,
58.26,,,,
60.33,,,,
62.05,,,,
60.31,,,,
62.05,,,,
62.05,,,,
36.51,,,,
37.07,,,,
54.79,,,,
33.85,,,,
62.05,,,,
60.33,,,,
99.74,,,,
99.81,,,,
65.74,,,,
62.05,,,,
38,,,,
60.98,,,,
36.5,,,,
62.05,,,,
62.05,,,,
62.05,,,,
56.75,,,,
42.72,,,,
58.73,,,,
58.7,,,,
62.05,,,,
60.31,,,,
42.72,,,,
58.73,,,,
58.7,,,,
62.05,,,,
60.33,,,,
42.46,,,,
58.73,,,,
58.7,,,,
99.81,,,,
99.81,,,,
33.52,,,,
99.74,,,,
99.81,,,,
40.38,,,,
57.37,,,,
42.15,,,,
99.82,,,,
40.43,,,,
55.18,,,,
42.15,,,,
33.53,,,,
99.74,,,,
40.51,,,,
59.35,,,,
42.15,,,,
99.8,,,,
99.89,,,,
60.47,,,,
47.29,,,,
60.59,,,,
46.83,,,,
99.89,,,,
99.69,,,,
99.89,,,,
60.85,,,,
47.38,,,,
60.4,,,,
46.59,,,,
99.89,,,,
100.03,,,,
99.89,,,,
60.26,,,,
47.52,,,,
59.98,,,,
47.15,,,,
99.89,,,,
33.6,,,,
33.53,,,,
33.6,,,,
33.53,,,,
50.27,,,,
33.6,,,,
50.27,,,,
33.6,,,,
50.22,,,,
50.27,,,,
50.27,,,,
25.22,,,,
50.2,,,,
33.53,,,,
50.22,,,,
33.54,,,,
50.16,,,,
50.2,,,,
50.2,,,,
25.16,,,,
99.89,,,,
99.89,,,,
99.89,,,,
99.89,,,,
99.82,,,,
99.89,,,,
62.03,,,,
62.03,,,,
60.33,,,,
62.05,,,,
60.31,,,,
62.05,,,,
62.05,,,,
36.51,,,,
36.71,,,,
54.79,,,,
33.85,,,,
62.05,,,,
60.33,,,,
99.74,,,,
99.81,,,,
65.74,,,,
62.05,,,,
36.47,,,,
60.98,,,,
36.5,,,,
62.05,,,,
62.05,,,,
62.05,,,,
60.31,,,,
42.72,,,,
58.73,,,,
58.7,,,,
62.05,,,,
60.31,,,,
42.72,,,,
58.73,,,,
58.7,,,,
62.05,,,,
60.33,,,,
42.7,,,,
58.73,,,,
58.7,,,,
99.8,,,,
99.81,,,,
33.53,,,,
99.74,,,,
99.81,,,,
40.49,,,,
57.37,,,,
42.15,,,,
99.73,,,,
40.28,,,,
57.37,,,,
42.15,,,,
33.56,,,,
99.68,,,,
40.54,,,,
57.37,,,,
42.15,,,,
99.68,,,,
99.89,,,,
60.09,,,,
47.45,,,,
60.67,,,,
46.86,,,,
99.89,,,,
99.75,,,,
99.89,,,,
60.7,,,,
47.3,,,,
61.26,,,,
47.03,,,,
99.89,,,,
99.84,,,,
99.84,,,,
60.71,,,,
47.41,,,,
60.87,,,,
47.04,,,,
99.89,,,,
33.6,,,,
33.53,,,,
33.59,,,,
33.53,,,,
50.27,,,,
33.6,,,,
50.27,,,,
33.6,,,,
50.22,,,,
50.27,,,,
50.27,,,,
25.22,,,,
50.16,,,,
33.53,,,,
50.2,,,,
33.54,,,,
50.16,,,,
50.2,,,,
50.2,,,,
25.16,,,,
99.89,,,,
99.89,,,,
99.89,,,,
99.89,,,,
99.89,,,,
99.89,,,,
62.03,,,,
62.03,,,,
60.33,,,,
62.05,,,,
60.31,,,,
62.05,,,,
62.05,,,,
36.51,,,,
36.71,,,,
54.79,,,,
33.85,,,,
62.05,,,,
60.33,,,,
99.65,,,,
99.81,,,,
65.74,,,,
62.05,,,,
38,,,,
60.98,,,,
36.5,,,,
62.05,,,,
62.05,,,,
62.05,,,,
60.31,,,,
42.72,,,,
58.73,,,,
58.7,,,,
58.5,,,,
60.31,,,,
42.72,,,,
58.73,,,,
58.7,,,,
62.05,,,,
60.33,,,,
42.7,,,,
58.73,,,,
58.7,,,,
